2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 443
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в temperature НЕ найдено! Среднее: 23.846666717529295, текущее: 24.25
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в pressure НЕ найдено! Среднее: 1019.7799967447917, текущее: 1020.0999755859375
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в humidity НЕ найдено! Среднее: 73.90266774495443, текущее: 72.08509063720703
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в wind_speed НЕ найдено! Среднее: 16.68938159942627, текущее: 11.753876686096191
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:28 | process_raw_weather_message | Successfully processed weather data
2026-05-21 20:30:30 | logger | INFO     | kafka_weather_consumer.py:53 | run_weather_consumer | Processing weather for location 444, timestamp 1779394500
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 444
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в temperature НЕ найдено! Среднее: 28.735714231218612, текущее: 28.799999237060547
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в pressure НЕ найдено! Среднее: 1008.9357169015067, текущее: 1010.5
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в humidity НЕ найдено! Среднее: 78.54813276018415, текущее: 77.85887908935547
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в wind_speed НЕ найдено! Среднее: 21.707624912261963, текущее: 26.680105209350586
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:28 | process_raw_weather_message | Successfully processed weather data
2026-05-21 20:30:30 | logger | INFO     | kafka_weather_consumer.py:53 | run_weather_consumer | Processing weather for location 445, timestamp 1779394500
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 445
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в temperature НЕ найдено! Среднее: 7.774999959128244, текущее: 5.25
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в pressure НЕ найдено! Среднее: 1011.5071454729352, текущее: 1013.9000244140625
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в humidity НЕ найдено! Среднее: 54.975764410836355, текущее: 38.699649810791016
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:131 | check_anomalies | Аномалия: wind_speed: 25.382553100585938! Среднее: 11.188966972487313
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:177 | save_anomaly | Обновляем аномалию для локации 445:  (1 новых параметров или прошло более суток)
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:28 | process_raw_weather_message | Successfully processed weather data
2026-05-21 20:30:30 | logger | INFO     | kafka_weather_consumer.py:53 | run_weather_consumer | Processing weather for location 446, timestamp 1779391800
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 446
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в temperature НЕ найдено! Среднее: 17.123333358764647, текущее: 15.899999618530273
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в pressure НЕ найдено! Среднее: 1018.6133382161458, текущее: 1017.9000244140625
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в humidity НЕ найдено! Среднее: 70.84195302327474, текущее: 71.48436737060547
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в wind_speed НЕ найдено! Среднее: 24.59174009958903, текущее: 35.538490295410156
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:28 | process_raw_weather_message | Successfully processed weather data
2026-05-21 20:30:30 | logger | INFO     | kafka_weather_consumer.py:53 | run_weather_consumer | Processing weather for location 447, timestamp 1779391800
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 447
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в temperature НЕ найдено! Среднее: 21.656666819254557, текущее: 21.850000381469727
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в pressure НЕ найдено! Среднее: 1015.4599975585937, текущее: 1014.9000244140625
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в humidity НЕ найдено! Среднее: 82.77960713704427, текущее: 86.79320526123047
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в wind_speed НЕ найдено! Среднее: 31.73177998860677, текущее: 31.158721923828125
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:28 | process_raw_weather_message | Successfully processed weather data
2026-05-21 20:30:30 | logger | INFO     | kafka_weather_consumer.py:53 | run_weather_consumer | Processing weather for location 448, timestamp 1779391800
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 448
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в temperature НЕ найдено! Среднее: 6.989999945958456, текущее: 8.199999809265137
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в pressure НЕ найдено! Среднее: 1005.7599975585938, текущее: 1003.0
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в humidity НЕ найдено! Среднее: 72.00957539876302, текущее: 64.7290267944336
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:131 | check_anomalies | Аномалия: wind_speed: 13.737903594970703! Среднее: 7.817507362365722
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:157 | check_anomalies | Аномалия для локации 448 не сохранена (уже существует)
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:28 | process_raw_weather_message | Successfully processed weather data
2026-05-21 20:30:30 | logger | INFO     | kafka_weather_consumer.py:53 | run_weather_consumer | Processing weather for location 449, timestamp 1779391800
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 449
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:131 | check_anomalies | Аномалия: temperature: 0.25! Среднее: -3.4233333110809325
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в pressure НЕ найдено! Среднее: 976.0600056966146, текущее: 961.9000244140625
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в humidity НЕ найдено! Среднее: 78.35951283772786, текущее: 95.39286041259766
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в wind_speed НЕ найдено! Среднее: 46.28278376261393, текущее: 49.57096862792969
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:157 | check_anomalies | Аномалия для локации 449 не сохранена (уже существует)
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:28 | process_raw_weather_message | Successfully processed weather data
2026-05-21 20:30:30 | logger | INFO     | kafka_weather_consumer.py:53 | run_weather_consumer | Processing weather for location 450, timestamp 1779391800
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 450
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:131 | check_anomalies | Аномалия: temperature: 7.949999809265137! Среднее: 4.49999996026357
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в pressure НЕ найдено! Среднее: 1008.0133382161458, текущее: 1004.5
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в humidity НЕ найдено! Среднее: 71.85299911499024, текущее: 69.94059753417969
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в wind_speed НЕ найдено! Среднее: 8.548190848032634, текущее: 9.252069473266602
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:157 | check_anomalies | Аномалия для локации 450 не сохранена (уже существует)
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:28 | process_raw_weather_message | Successfully processed weather data
2026-05-21 20:30:30 | logger | INFO     | kafka_weather_consumer.py:53 | run_weather_consumer | Processing weather for location 451, timestamp 1779394500
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 451
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в temperature НЕ найдено! Среднее: -6.275000010217939, текущее: -3.5999999046325684
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в pressure НЕ найдено! Среднее: 1017.6499938964844, текущее: 1017.0
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в humidity НЕ найдено! Среднее: 86.34625734601703, текущее: 86.33868408203125
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:152 | check_anomalies | Аномалий в wind_speed НЕ найдено! Среднее: 17.680930955069407, текущее: 26.969982147216797
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:28 | process_raw_weather_message | Successfully processed weather data
2026-05-21 20:30:30 | logger | INFO     | kafka_weather_consumer.py:53 | run_weather_consumer | Processing weather for location 452, timestamp 1779391800
2026-05-21 20:30:30 | logger | INFO     | consumer_service.py:20 | process_raw_weather_message | ОБРАБОТКА ЛОКАЦИИ 452
